name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount
NM_201552	chr8	-	17766179	17797327	17766380	17787343	9
NM_004467	chr8	-	17766179	17797327	17766380	17787343	8
NM_201553	chr8	-	17766179	17797193	17766380	17787343	9
NM_147203	chr8	-	17766179	17797193	17766380	17787343	8
NM_004315	chr8	-	17958204	17986787	17959322	17986590	14
NM_177924	chr8	-	17958204	17986159	17959322	17985847	14
NM_001127505	chr8	-	17958204	17986787	17959322	17986590	14
NM_000662	chr8	+	18111894	18125100	18123836	18124709	3
NM_000015	chr8	+	18293034	18303003	18301793	18302666	2
NM_018142	chr8	+	19719197	19753866	19719328	19753596	17
NM_000237	chr8	+	19840861	19869050	19841231	19867101	10
NM_001693	chr8	+	20098983	20123487	20099197	20122193	14
NM_021020	chr8	-	20147956	20157083	20151512	20156972	3
NM_003974	chr8	-	21822329	21827151	21822767	21827058	5
NM_182795	chr8	+	21938299	21950354	21938705	21950139	9
NM_001114137	chr8	+	21967026	21995982	21980332	21994920	15
NM_001114136	chr8	+	21968273	21995982	21980332	21994920	16
NM_001114139	chr8	+	21968273	21995982	21980332	21994920	14
NM_001114138	chr8	+	21972631	21995982	21980332	21994920	15
NM_001978	chr8	+	21972631	21995982	21980332	21994920	16
NM_022749	chr8	+	22002659	22017836	22002710	22016387	17
NM_003867	chr8	+	21956373	21962265	21956385	21961706	5
NM_001114135	chr8	+	21971321	21995982	21980332	21994920	16
NM_005144	chr8	-	22027876	22043975	22029157	22042628	19
NM_018411	chr8	-	22027876	22043975	22029157	22042628	18
NM_014759	chr8	-	22133160	22145796	22134810	22141815	5
NM_006129	chr8	+	22078619	22125782	22078863	22125186	20
NM_025232	chr8	-	22051477	22055393	22051944	22054940	8
NM_003018	chr8	+	22075128	22077936	22075286	22077499	6
NM_024815	chr8	-	22020327	22022877	22020755	22022758	3
NM_006128	chr8	+	22078619	22114939	22078863	22112844	17
NM_001199	chr8	+	22078619	22114939	22078863	22114661	16
NM_139278	chr8	-	22060287	22070289	22061617	22070000	8
NM_001099335	chr8	-	22133160	22145796	22134810	22141815	6
NM_018068	chr8	+	22188754	22269529	22192844	22268963	23
NM_001722	chr8	+	22158563	22164625	22158907	22163976	9
NM_001135721	chr8	+	22189024	22269529	22192844	22268963	23
NM_005775	chr8	+	22465195	22488953	22467964	22488186	21
NM_001018003	chr8	+	22479123	22488953	22479878	22488186	10
NM_021630	chr8	+	22492587	22507755	22494062	22507368	10
NM_198042	chr8	+	22493928	22507755	22494062	22507264	8
NM_176871	chr8	+	22493928	22511483	22494062	22508107	10
NM_001013842	chr8	+	22513066	22517607	22513178	22516764	7
NM_199205	chr8	+	22518201	22533928	22519231	22533140	21
NM_021174	chr8	+	22518495	22533928	22519231	22533140	21
NM_004430	chr8	-	22601118	22606760	22603930	22606402	2
NM_015178	chr8	+	22913406	22933653	22917892	22930927	10
NM_003841	chr8	+	23016378	23030895	23016579	23030489	5
NM_003844	chr8	-	23104914	23138584	23105151	23138519	10
NM_152272	chr8	+	23157094	23175457	23160153	23174057	11
NM_002318	chr8	-	23210354	23317667	23211500	23281809	14
NM_001136108	chr8	+	23201556	23209736	23203636	23209555	8
NM_004901	chr8	-	23345516	23371081	23346383	23363358	13
NM_001128930	chr8	-	23345516	23371189	23346383	23363358	13
NM_001136271	chr8	-	23615909	23619867	23615909	23619810	2
NM_003155	chr8	-	23755378	23768265	23758227	23767981	4
NM_014479	chr8	+	24297915	24319471	24297962	24318756	14
NM_001105541	chr8	+	24828359	24832511	24829070	24832024	3
NM_005382	chr8	+	24827178	24832511	24827211	24832024	3
NM_006158	chr8	-	24864387	24870048	24866239	24869946	4
NM_017634	chr8	-	25341280	25371837	25343289	25371679	12
NM_152562	chr8	+	25372429	25421342	25373672	25421171	15
NM_000825	chr8	-	25332690	25338473	25332851	25336763	3
NM_001083111	chr8	-	25332690	25338473	25332851	25336763	4
NM_004331	chr8	+	26296439	26326561	26296563	26323845	6
NM_007257	chr8	-	26418112	26427400	26421093	26422188	3
NM_001386	chr8	+	26491337	26571610	26491687	26569139	14
NM_030795	chr8	-	27149730	27171820	27150279	27157157	7
NM_171982	chr8	-	27198320	27224751	27200983	27224669	6
NM_000742	chr8	-	27373194	27392730	27375062	27384492	7
NM_001979	chr8	+	27404561	27458403	27404642	27457956	19
NM_203339	chr8	-	27510367	27524855	27511674	27524005	9
NM_016240	chr8	+	27547495	27586456	27547636	27584787	6
NM_182826	chr8	+	27547495	27590205	27547636	27590036	6
NM_018492	chr8	-	27723056	27751268	27723740	27746549	8
NM_001017420	chr8	+	27687976	27718343	27688950	27716874	11
NM_001010906	chr8	-	27935399	27997307	27936752	27987846	19
NM_018660	chr8	-	28259020	28299896	28262154	28274560	10
NM_006228	chr8	+	28230567	28256787	28242593	28252880	4
NM_172366	chr8	-	28341847	28403703	28342162	28396882	9
NM_001440	chr8	+	28615071	28667121	28629495	28664302	7
NM_057158	chr8	-	29249536	29262241	29250461	29258965	5
NM_001394	chr8	-	29249538	29264104	29250461	29263714	4
NR_024473	chr8	+	29898570	29930663	29930663	29930663	3
NM_016127	chr8	-	30040172	30060191	30040945	30060007	6
NM_015344	chr8	+	30072463	30085129	30072570	30082920	4
NM_001128208	chr8	+	30072463	30114764	30072570	30114560	4
NM_001100916	chr8	-	30108728	30121742	30109000	30121659	3
NM_002095	chr8	-	30555572	30635280	30555979	30630657	8
NM_004156	chr8	-	30762667	30789894	30763292	30789479	8
NM_005671	chr8	+	30721231	30744062	30721248	30743452	8
NM_001009552	chr8	-	30762667	30789894	30763292	30789479	7
NM_031271	chr8	-	30808601	30826075	30810343	30826075	4
NM_001015508	chr8	-	30972862	31010773	30973650	31009840	2
NM_013357	chr8	-	31007898	31009859	31008796	31009840	1
NM_025115	chr8	-	33475777	33490198	33476232	33489673	7
NM_024787	chr8	-	33524814	33544185	33525812	33543783	6
NM_032509	chr8	+	33462226	33478319	33462266	33475689	10
NM_001102401	chr8	-	33475777	33490245	33476232	33489673	8
NM_024025	chr8	-	33568392	33576981	33569072	33574575	4
NM_021631	chr8	+	36865154	36865986	36865190	36865885	2
NM_025069	chr8	+	37672458	37675554	37672655	37675350	2
NM_007175	chr8	+	37713254	37734477	37714598	37730791	12
NR_003671	chr8	-	37724010	37724679	37724679	37724679	1
NM_001003791	chr8	+	37713254	37723229	37714598	37722279	7
NM_001003790	chr8	+	37713356	37723229	37714598	37722279	7
NM_018310	chr8	-	37820560	37826569	37821165	37826459	4
NM_001002814	chr8	-	37835627	37876161	37839570	37876117	6
NM_001002233	chr8	-	37837342	37849954	37839570	37849464	3
NM_025151	chr8	-	37837342	37876161	37839570	37876117	5
NM_032777	chr8	+	37773581	37820650	37773944	37819031	19
NM_152413	chr8	-	37910959	37916804	37910968	37916704	9
NM_000025	chr8	-	37939672	37943341	37940892	37943144	2
NM_000349	chr8	-	38119374	38127757	38120947	38127493	7
NM_004674	chr8	+	38082167	38116385	38082225	38115746	16
NM_001105214	chr8	+	38082505	38116385	38083722	38115746	16
NM_001007243	chr8	-	38119374	38127757	38120947	38127493	8
NM_001102559	chr8	-	38239806	38245895	38241118	38245874	7
NM_004874	chr8	+	38153262	38187694	38153544	38187168	5
NM_015214	chr8	+	38208263	38238143	38209669	38236796	18
NM_032483	chr8	-	38241414	38245895	38241607	38245874	7
NM_001102560	chr8	-	38243654	38245895	38243873	38245874	5
NM_144652	chr8	+	38363176	38385218	38369310	38384949	10
NM_017778	chr8	-	38293091	38358947	38294630	38324846	10
NM_207412	chr8	-	38487508	38505337	38489061	38505312	3
NR_003129	chr8	-	38576849	38577932	38577932	38577932	1
NM_078473	chr8	-	38965483	38973198	38968007	38973115	4
NM_031940	chr8	-	38965483	38973198	38968007	38972179	4
NM_001024381	chr8	-	38965483	38973198	38968007	38972179	4
NM_001024380	chr8	-	38965483	38973198	38968007	38972179	4
NM_153692	chr8	+	38950824	38965331	38950939	38964774	9
NM_001464	chr8	-	39720411	39814936	39721535	39814861	21
NM_002164	chr8	+	39890484	39905104	39890598	39904861	10
NM_020130	chr8	+	40130145	40131978	40130208	40130529	1
NM_003012	chr8	-	41238634	41286137	41241842	41285835	3
NM_016099	chr8	+	41467237	41487656	41467530	41483782	6
NM_032336	chr8	+	41505902	41519059	41506878	41518763	8
NM_001002296	chr8	+	41467329	41487656	41467530	41483782	5
NM_152568	chr8	-	41622985	41624035	41623124	41624031	2
NM_178819	chr8	+	41554875	41597971	41575815	41597677	13
NM_001142445	chr8	-	41629901	41641961	41632402	41641698	4
NM_020478	chr8	-	41629901	41641961	41638140	41641698	5
NM_020480	chr8	-	41629901	41641961	41632402	41641698	3
NM_000930	chr8	-	42151392	42184351	42152667	42169860	14
NM_001134296	chr8	+	42129620	42147858	42131362	42145736	10
NM_033011	chr8	-	42151392	42184351	42152667	42169860	13
NM_006803	chr8	+	42129620	42147858	42131362	42145736	9
NM_001556	chr8	+	42247985	42309122	42248775	42307654	22
NM_014420	chr8	-	42350742	42353831	42350774	42353720	4
NM_001135694	chr8	+	42368502	42382570	42370886	42382137	10
NM_005662	chr8	+	42368502	42382570	42370886	42382137	10
NM_001135676	chr8	+	42515454	42527296	42520772	42526908	4
NM_138436	chr8	+	42515874	42527296	42520772	42526908	4
NM_001135674	chr8	+	42515921	42527296	42520772	42526908	4
NM_001135675	chr8	+	42516095	42527296	42520772	42526908	4
NM_000749	chr8	+	42671718	42711366	42671846	42710918	6
NM_199003	chr8	-	42810973	42817631	42812545	42817394	2
NM_018105	chr8	-	42810973	42817631	42812261	42817394	3
NM_001018676	chr8	+	43030598	43060088	43030833	43059582	8
NM_001018677	chr8	+	43030598	43060088	43030646	43059582	7
NM_002027	chr8	+	43030598	43060088	43030646	43059582	9
NM_032237	chr8	+	43067813	43097480	43077848	43097177	5
NM_001002920	chr8	+	43266741	43337485	43266784	43331195	13
NM_001005365	chr8	+	43266741	43337485	43266784	43331195	14
NM_005195	chr8	-	48812028	48813279	48812425	48813235	1
NM_005914	chr8	+	49036046	49052621	49036257	49051891	16
NM_003350	chr8	+	49083547	49137007	49083567	49135941	4
NM_182746	chr8	+	49036046	49052621	49036257	49051891	17
NM_003068	chr8	-	49992793	49996541	49993918	49996377	3
NM_001007176	chr8	+	50147455	50151195	50147942	50150359	5
NM_207413	chr8	-	53609150	53640574	53613555	53640369	5
NM_005285	chr8	+	54015020	54016007	54015020	54016007	1
NM_000912	chr8	-	54300828	54326747	54304409	54326150	4
NM_213620	chr8	-	54790667	54918100	54791076	54916803	14
NM_015941	chr8	-	54790667	54918403	54791076	54916803	14
NM_213619	chr8	-	54790667	54918403	54791076	54916803	13
NM_170587	chr8	+	54926920	55034414	54927012	55033571	6
NM_003702	chr8	+	54955994	55034414	54956128	55033571	5
NM_006330	chr8	-	55121490	55177130	55123177	55176936	9
NM_014175	chr8	+	55210333	55223627	55210396	55222832	5
NM_022454	chr8	+	55533047	55536009	55533251	55535108	2
NM_152417	chr8	-	56813873	56848439	56815244	56838072	6
NM_001023	chr8	-	57148166	57149623	57148202	57149496	4
NM_005372	chr8	-	57188054	57189095	57188054	57189095	1
NR_002437	chr8	-	57148951	57149014	57149014	57149014	1
NM_001011667	chr8	+	57286868	57293730	57287963	57291618	5
NM_001011668	chr8	+	57286868	57293730	57287963	57292548	5
NM_001011669	chr8	+	57286868	57293730	57287982	57291618	5
NM_001011670	chr8	+	57286868	57293730	57289726	57291618	4
NM_001011671	chr8	+	57286868	57293730	57289726	57292548	4
NM_138969	chr8	-	57375123	57395795	57376592	57391460	7
NM_024300	chr8	+	57286868	57293730	57287982	57292548	5
NM_006211	chr8	-	57516068	57521147	57516384	57521066	2
NM_001135690	chr8	-	57516068	57521836	57516384	57521066	4
NM_000780	chr8	-	59565290	59575274	59566587	59575211	6
NM_003580	chr8	-	59658617	59734940	59659218	59734744	31
NM_032468	chr8	-	62699648	62764925	62701385	62764801	15
NM_020164	chr8	-	62739837	62764925	62740363	62764801	6
NM_032467	chr8	-	62739837	62764925	62740363	62764801	5
NM_000370	chr8	-	64135984	64161166	64136364	64161134	5
NM_152758	chr8	+	64243674	64287900	64243990	64284818	5
NM_152414	chr8	+	65655367	65658740	65655901	65657047	1
NR_015374	chr8	-	65649419	65652374	65652374	65652374	2
NM_018120	chr8	-	66677627	66708986	66679182	66702187	7
NM_014637	chr8	+	66719527	66785340	66744741	66783833	8
NM_000756	chr8	-	67251172	67253252	67251675	67252266	2
NM_015169	chr8	+	67503816	67505522	67503920	67505018	1
NM_144650	chr8	+	67507271	67543598	67507305	67543141	14
NM_152765	chr8	+	67568044	67593311	67568437	67590865	6
NM_001080416	chr8	-	67636967	67687729	67639485	67687627	16
NM_025054	chr8	-	67705041	67742006	67709289	67741747	3
NM_019607	chr8	+	67751007	67755789	67752497	67754743	4
NR_002734	chr8	-	67842185	67842794	67842794	67842794	1
NM_001136161	chr8	+	67945537	67976566	67948929	67976141	13
NM_173518	chr8	+	67945537	67996836	67948929	67993958	15
NM_001136160	chr8	+	67946290	67980152	67948929	67980144	14
NR_002598	chr8	-	67997262	67997338	67997338	67997338	1
NR_002599	chr8	-	67996718	68000331	68000331	68000331	4
NM_001013626	chr8	-	68062920	68103340	68063171	68092536	6
NM_006837	chr8	-	68117868	68137116	68118021	68136785	8
NM_024504	chr8	-	71126576	71146116	71126865	71144649	8
NM_014294	chr8	-	71648226	71683158	71649720	71682988	11
NM_001011720	chr8	+	71744153	71810731	71755847	71809213	5
NM_016027	chr8	-	71712055	71744001	71712648	71743909	7
NM_005098	chr8	-	72916330	72919285	72917449	72918967	2
NM_017489	chr8	+	74083650	74122541	74083675	74120926	10
NM_003218	chr8	+	74083650	74122541	74083675	74120926	9
NM_153225	chr8	-	74139333	74168061	74142129	74167856	5
NM_172037	chr8	+	74369818	74400068	74370078	74397825	6
NM_000971	chr8	-	74365427	74368423	74365832	74368401	7
NM_018299	chr8	-	74865393	74953664	74868890	74953611	6
NM_001001481	chr8	-	74865393	74953664	74868890	74953611	7
NM_015364	chr8	+	75066143	75103859	75066231	75103843	5
NM_005648	chr8	-	75021187	75046900	75021418	75034557	4
NM_001040613	chr8	+	75050983	75057567	75051070	75053658	3
NM_017866	chr8	+	75050983	75057567	75051070	75056410	3
NM_018972	chr8	+	75425172	75441890	75425251	75439157	6
NM_001040875	chr8	+	75425207	75441890	75426150	75439157	6
NM_015886	chr8	+	75899326	75929819	75900039	75924043	6
NM_031461	chr8	+	76059397	76109346	76060777	76107032	15
NM_004133	chr8	+	76614757	76641616	76614782	76638886	10
NM_000318	chr8	-	78055048	78075079	78058051	78058969	4
NM_001079867	chr8	-	78055048	78075079	78058051	78058969	3
NM_006823	chr8	+	79590890	79678040	79673174	79676611	4
NM_181839	chr8	+	79590890	79678040	79673174	79676611	3
NM_016010	chr8	+	79740884	79792490	79740938	79792283	9
NM_007029	chr8	+	80685934	80739781	80685985	80739664	5
NM_012258	chr8	-	80838799	80842653	80839977	80842453	5
NM_001040708	chr8	-	80838799	80842653	80839977	80842453	5
NM_001105539	chr8	+	81561002	81597165	81561600	81594318	6
NM_023929	chr8	+	81561002	81597165	81561600	81594318	6
NM_001089588	chr8	+	81633556	81634615	81633659	81634547	1
NM_001444	chr8	+	82355339	82359563	82355385	82359357	4
NM_002677	chr8	-	82515118	82522274	82518187	82522176	4
NM_001080526	chr8	-	82533172	82536313	82533172	82536313	4
NM_001442	chr8	-	82553286	82558028	82553654	82557957	4
NM_001105281	chr8	-	82599835	82606105	82599835	82606105	4
NM_152284	chr8	+	82807242	82834303	82807416	82833334	5
NM_001010893	chr8	-	82768445	82769762	82768445	82769762	1
NM_024699	chr8	-	82776512	82796085	82777484	82796071	8
NM_005536	chr8	-	82732750	82761115	82734140	82756350	9
NM_022133	chr8	-	82874372	82917076	82876286	82914776	9
NM_152836	chr8	-	82874372	82917076	82876286	82914776	8
NM_152837	chr8	-	82874372	82917076	82876286	82914776	7
NM_001099672	chr8	-	86313539	86319895	86314046	86316980	5
NM_001099671	chr8	-	86313539	86319895	86314046	86316980	5
NM_001099670	chr8	-	86313539	86319895	86314046	86316980	5
NM_001099673	chr8	-	86313539	86319895	86314046	86316980	4
NM_001083588	chr8	+	86276870	86314006	86276907	86313349	8
NM_001083589	chr8	+	86287161	86314006	86302719	86313349	8
NM_001951	chr8	+	86276870	86314006	86276907	86313349	8
NM_001128831	chr8	-	86427709	86441140	86428040	86441116	7
NM_001128830	chr8	-	86427709	86441140	86428040	86441116	7
NM_001738	chr8	-	86427709	86477648	86428040	86441116	9
NM_001128829	chr8	-	86427709	86477648	86428040	86441116	9
NM_005181	chr8	+	86538307	86548517	86538390	86547634	7
NM_000067	chr8	+	86563382	86580973	86563562	86580270	7
NM_172239	chr8	-	86755946	86762978	86760950	86762978	1
NR_003594	chr8	-	86754079	86755157	86755157	86755157	1
NR_003594	chr8	-	86760916	86761994	86761994	86761994	1
NR_003594	chr8	-	86884283	86885361	86885361	86885361	1
NM_033126	chr8	-	87129806	87150967	87129806	87150967	3
NM_152565	chr8	+	87180254	87235570	87180323	87234322	8
NM_138817	chr8	-	87295403	87311720	87295757	87311622	4
NM_003909	chr8	+	87595771	87642842	87609889	87639754	17
NM_152418	chr8	-	88952088	88955412	88954127	88955315	1
NM_003821	chr8	+	90839109	90872433	90839423	90871785	11
NM_002485	chr8	-	91014739	91066075	91016985	91065965	16
NM_004337	chr8	+	90983268	91009270	90991056	91006935	6
NM_001126111	chr8	+	90983934	91009270	90984194	91006935	6
NM_004929	chr8	-	91140013	91164283	91141576	91164101	11
NM_001008495	chr8	-	91704777	91727112	91707074	91726727	3
NM_018710	chr8	-	92075674	92122379	92077080	92122153	7
NM_016023	chr8	+	92151599	92168499	92151698	92166272	7
NM_203390	chr8	-	94812903	94822400	94814808	94817814	3
NM_145269	chr8	+	94781948	94809847	94782051	94809701	8
NM_018444	chr8	+	94998337	95007472	95003463	95005077	2
NM_005261	chr8	-	95330660	95343733	95331713	95341907	5
NM_181702	chr8	-	95330660	95343733	95331713	95341907	5
NM_015496	chr8	-	95569775	95634864	95570109	95634851	24
NM_183009	chr8	-	95592381	95634864	95592534	95634851	13
NM_001122825	chr8	+	95722539	95788870	95722722	95787335	14
NM_001122827	chr8	+	95722539	95788870	95722722	95787335	14
NM_001122826	chr8	+	95722539	95788870	95722722	95787349	15
NM_001034915	chr8	+	95722539	95788870	95722722	95778330	16
NM_017697	chr8	+	95722539	95788870	95722722	95778330	16
NM_057749	chr8	-	95961628	95976658	95963035	95975625	12
NM_001135733	chr8	-	96007376	96030791	96013489	96022345	5
NM_033285	chr8	-	96007376	96030791	96011882	96022345	4
NM_152416	chr8	+	96106396	96140114	96106412	96139341	9
NM_024613	chr8	+	96215213	96238087	96235448	96236198	2
NM_001001557	chr8	-	97223733	97242196	97225966	97242096	2
NM_006294	chr8	-	97308479	97317038	97312458	97316934	4
NM_015942	chr8	-	97320820	97342972	97320894	97340094	8
NM_033512	chr8	-	98354889	98359352	98357994	98359248	1
NM_178812	chr8	+	98725582	98807713	98725910	98806074	12
NM_018407	chr8	+	98856984	98934006	98857140	98932878	7
NM_173549	chr8	+	99145925	99175014	99146073	99174737	3
NM_005836	chr8	-	99183742	99198594	99184245	99198500	6
NM_000989	chr8	-	99123117	99126949	99123204	99126771	5
NR_002581	chr8	-	99123489	99123621	99123621	99123621	1
NM_020697	chr8	+	99508425	99512199	99509383	99510817	2
NM_001142462	chr8	+	100025806	100033500	100030356	100033105	4
NM_053001	chr8	+	100025806	100033500	100030356	100033079	4
NM_004374	chr8	-	100959547	100975071	100968908	100973425	4
NM_001077528	chr8	-	101214834	101227252	101215205	101223555	5
NM_001029860	chr8	-	101214834	101227252	101215205	101226539	5
NM_005034	chr8	+	101232014	101235406	101232759	101234720	4
NM_015435	chr8	-	101338463	101384663	101339959	101369578	11
NM_183419	chr8	-	101338463	101391503	101339959	101369578	10
NM_198401	chr8	-	101602175	101641188	101603958	101611237	6
NM_002568	chr8	-	101784319	101803491	101785701	101802987	15
NM_003406	chr8	-	101999980	102034799	102002096	102030293	6
NM_145690	chr8	-	101999980	102033533	102002096	102030293	6
NM_001135702	chr8	-	101999980	102031975	102002096	102030293	6
NM_001135701	chr8	-	101999980	102032736	102002096	102030293	6
NM_001135700	chr8	-	101999980	102032736	102002096	102030293	6
