chr	height	start	end	numtags	max_ht_offset
3	16	14448234	14449404	42	652
3	13	14478245	14478566	15	174
3	11	14624667	14625111	14	297
3	22	14667584	14668875	66	475
3	11	14852539	14853080	15	146
3	138	14863714	14865193	217	899
3	26	14893107	14894099	55	521
3	13	14937305	14938025	20	509
3	19	15080132	15082406	78	1587
3	18	15115055	15116456	50	664
3	24	15222161	15224074	86	1330
3	15	15284278	15284843	20	341
3	17	15285904	15286639	35	276
3	11	15294911	15295221	13	71
3	50	15309214	15310378	140	719
3	18	15316927	15318088	36	519
3	13	15321667	15322558	30	237
3	33	15336790	15337968	67	541
3	11	15344172	15345038	22	480
3	25	15394429	15395188	40	430
3	15	15443634	15444328	30	316
3	16	15617520	15618744	59	579
3	28	15646338	15648276	114	1158
3	14	15648276	15648963	21	286
3	13	15650144	15651188	36	671
3	15	15651907	15653274	68	777
3	16	15662290	15663175	44	492
3	27	15663249	15664814	62	360
3	19	15702139	15703471	57	522
3	14	15785236	15786199	28	424
3	11	15814049	15814908	34	428
3	13	15821974	15822979	33	350
3	12	15828548	15829267	24	389
3	23	16065242	16065566	26	145
3	15	16072636	16073163	27	380
3	48	16076188	16077854	136	805
3	30	16084291	16085224	71	382
3	17	16194730	16195461	28	249
3	486	16255187	16258107	829	1808
3	27	16259671	16261133	53	1145
3	25	16263665	16264271	33	305
3	19	16280453	16281673	66	401
3	12	16281720	16282573	23	92
3	15	16427181	16427616	18	215
3	18	16566790	16567617	26	680
3	12	16617244	16618349	33	702
3	16	16681057	16682217	42	1006
3	14	16744819	16745788	34	639
3	35	16801128	16802554	86	502
3	11	16816929	16818083	37	867
3	11	17009435	17010234	20	507
3	11	17048643	17049297	21	452
3	20	17056039	17056507	34	281
3	11	17059684	17060238	15	141
3	16	17232852	17233033	17	34
3	13	17249851	17250608	27	117
3	12	17275193	17275841	19	328
3	13	17655020	17656829	50	1354
3	16	17661203	17662021	28	549
3	17	17746704	17747460	30	323
3	22	17757224	17759747	112	1067
3	15	18115282	18116107	34	360
3	15	18311120	18312129	28	752
3	12	19948127	19949002	23	318
3	33	19962996	19964448	89	516
3	18	20070840	20071372	26	371
3	12	20125335	20125949	19	206
3	14	20140179	20140589	24	163
3	14	20202679	20203499	35	145
3	34	21643204	21643496	35	145
3	18	21821268	21821698	22	283
3	34	22105690	22106308	59	236
3	13	22114109	22115157	28	645
3	766	22121083	22123570	1399	1897
3	34	22130405	22134087	158	1853
3	16	22134126	22135420	47	278
3	21	23068302	23069178	45	514
3	20	23420744	23421710	35	169
3	11	23437023	23437462	16	170
3	23	23471497	23472552	42	278
3	74	23534117	23535573	142	1032
3	14	23596371	23597400	37	603
3	15	23606904	23607792	39	346
3	15	23628924	23629523	27	332
3	15	23645149	23646547	50	1093
3	38	23661282	23663465	124	1520
3	133	23684439	23685707	254	574
3	24	23702016	23702765	54	602
3	24	23755910	23756528	35	317
3	34	23756571	23758221	89	1227
3	11	23764969	23765939	23	311
3	12	23767090	23767707	25	314
3	19	23793062	23793460	24	146
3	14	23875380	23876171	27	240
3	11	23893926	23894334	18	90
3	25	23932787	23935004	89	782
3	43	23962139	23963424	128	982
3	11	23963855	23964382	19	189
3	14	23975618	23976493	36	427
3	11	24008078	24009191	27	868
3	11	24015292	24015837	17	398
3	12	24027939	24028551	24	173
3	11	24135725	24136118	14	146
3	21	24144061	24146240	83	1136
3	22	24162493	24163625	70	755
3	107	24215620	24217598	196	850
3	15	24254338	24255478	57	330
3	19	24281093	24282297	44	283
3	129	24315776	24317580	302	1165
3	29	24333095	24333773	54	354
3	12	24336948	24337474	18	369
3	22	24379213	24380325	48	669
3	39	24380458	24382861	129	1448
3	23	24466699	24467446	39	581
3	18	24467456	24469040	59	997
3	22	24488532	24489879	50	601
3	12	24540464	24541144	26	519
3	32	24611830	24612710	60	644
3	32	24779894	24780745	52	300
3	23	25341426	25341776	29	203
3	12	25483815	25484186	21	224
3	34	25598323	25599198	81	554
3	15	25608640	25609887	43	571
3	11	25664482	25665089	19	205
3	12	25681398	25681828	18	147
3	14	25806197	25807506	52	314
3	15	26454134	26454682	22	133
3	11	27122081	27122968	22	566
3	20	27210397	27211292	43	191
3	15	27233289	27233967	26	361
3	19	27310180	27310961	32	339
3	25	27327714	27329300	78	358
3	33	27342679	27343645	65	161
3	13	27373524	27374674	27	860
3	12	27447652	27447944	13	145
3	16	27516380	27516965	27	319
3	18	27537399	27538539	42	666
3	20	27550123	27551125	42	420
3	20	27560781	27561834	46	396
3	20	27639248	27640357	67	883
3	231	27644512	27646640	431	1539
3	16	27646871	27648369	57	407
3	11	27675653	27676211	22	261
3	17	27691705	27692175	26	298
3	33	27693709	27694605	77	518
3	22	27697635	27698388	38	246
3	15	27774488	27775093	27	318
3	14	28070373	28071003	20	195
3	13	28257108	28259057	54	969
3	12	28284834	28285384	19	249
3	16	28363405	28364739	47	877
3	14	28364749	28366557	77	520
3	17	28623217	28623968	25	427
3	20	28917123	28918459	43	515
3	15	28942699	28943145	21	213
3	18	29081691	29082302	35	409
3	13	29297118	29297741	25	246
3	17	29307550	29308677	41	412
3	11	29699488	29700581	32	684
3	19	29710123	29710928	34	397
3	15	29711115	29712380	34	385
3	12	29781153	29781598	16	129
3	12	30115015	30116125	40	689
3	68	30243087	30245370	198	1426
3	113	30250449	30251306	203	463
3	46	30298448	30299277	68	627
3	11	30302405	30303073	31	187
3	12	30305729	30306124	18	208
3	11	30324631	30325008	15	146
3	16	30335869	30337031	38	554
3	18	30358357	30359212	33	609
3	11	30359243	30360081	27	281
3	39	30385154	30386376	68	458
3	21	30387300	30388768	63	434
3	23	30437467	30438194	37	540
3	15	30492898	30493714	33	450
3	11	30512573	30513761	36	744
3	18	30527956	30529036	39	349
3	15	30534050	30535155	39	670
3	16	30561119	30561529	20	263
3	50	30566575	30567541	101	414
3	16	30612367	30613081	33	419
3	41	30613256	30614378	89	669
3	23	30621965	30623352	67	1084
3	11	30623381	30623948	18	255
3	36	30642224	30644516	138	1178
3	11	30675619	30676298	20	247
3	12	30689901	30690575	19	275
3	23	30705222	30707180	61	700
3	19	30709990	30710436	26	212
3	13	30737177	30738197	36	427
3	15	30741827	30742528	22	281
3	31	30769361	30770375	54	267
3	13	31083091	31083904	31	500
3	12	31093294	31094426	45	604
3	30	31121897	31122386	41	222
3	12	31148677	31148973	14	139
3	12	31149844	31150315	18	137
3	14	31182676	31183695	38	592
3	16	31187265	31188328	49	542
3	23	31291289	31292511	60	331
3	13	31304743	31305927	41	480
3	11	31373369	31374444	42	270
3	16	31547833	31550984	119	942
3	34	31554556	31556258	97	871
3	12	31627173	31627579	15	180
3	17	31631001	31632173	50	281
3	18	31721322	31721824	24	223
3	44	31784072	31784870	85	415
3	12	31896407	31896894	16	288
3	14	31953220	31954823	52	668
3	33	31984636	31986155	120	1100
3	14	31997528	31998532	51	317
3	11	32035263	32035944	20	431
3	18	32061125	32063212	80	616
3	47	32063272	32064290	82	626
3	86	32064968	32065919	143	517
3	11	32122445	32124288	61	529
3	11	32137193	32137958	19	618
3	14	32160531	32161132	23	217
3	13	32292522	32293311	28	349
3	12	32438342	32438998	25	449
3	12	32963954	32964563	18	442
3	14	33049225	33049815	23	388
3	12	33052060	33052615	17	279
3	13	33091003	33091587	23	140
3	12	33130268	33131366	32	597
3	13	33131564	33132466	32	232
3	27	33247611	33248128	33	169
3	18	33334485	33335193	35	492
3	29	33408081	33408833	51	357
3	13	33409096	33409781	28	371
3	16	33420908	33421369	20	242
3	14	33456667	33457886	46	798
3	22	33680615	33681181	29	229
3	13	33732947	33733774	25	596
3	12	33734148	33735103	38	172
3	15	33814465	33816040	89	497
3	13	33996740	33997273	19	137
3	13	34028296	34029221	35	408
3	13	36379434	36379964	25	163
3	14	36718333	36718736	17	256
3	34	36723740	36724640	55	560
3	12	36745832	36746372	20	313
3	16	37009275	37010866	79	1063
3	47	37179922	37180716	70	385
3	16	37191930	37193070	37	641
3	21	37199670	37200512	53	195
3	33	37214113	37215601	71	289
3	12	37229480	37229836	14	209
3	43	37839771	37840945	83	976
3	47	37863442	37863589	48	0
3	12	37871792	37872256	17	281
3	13	37991163	37991554	23	144
3	15	38013114	38013686	22	402
3	15	38042190	38042665	22	221
3	13	38153386	38155657	74	647
3	16	38180802	38183141	74	677
3	16	38263851	38264664	33	146
3	11	38343815	38344777	31	451
3	14	38347327	38348477	31	875
3	12	38362708	38363831	41	412
3	16	38469242	38470303	34	627
3	13	38475440	38476109	29	380
3	20	38512596	38513189	35	295
3	24	38573892	38574212	26	87
3	12	39016419	39016963	20	182
3	24	39041551	39042162	36	362
3	11	39047248	39047887	17	197
3	11	39067994	39068921	29	344
3	11	39123588	39124600	37	502
3	14	39163430	39164550	37	225
3	13	39167382	39168432	40	216
3	12	39169142	39170754	47	232
3	13	39176169	39176785	21	257
3	14	39181200	39182961	43	1552
3	11	39183665	39184221	17	192
3	43	39193156	39194810	103	1199
3	14	39197136	39198353	36	143
3	15	39206204	39206755	22	210
3	69	39211414	39212748	141	951
3	11	39277388	39278084	20	219
3	11	39308275	39308978	22	247
3	20	39422658	39423807	57	304
3	14	39575066	39575577	23	232
3	12	39653953	39654727	24	445
3	13	39655727	39656436	37	362
3	18	40217013	40217432	26	272
3	28	40325751	40326478	53	330
3	97	40368321	40369141	145	426
3	14	40468906	40470254	62	873
3	11	40481484	40481973	19	302
3	32	40497924	40498851	59	332
3	74	40987853	40989424	127	366
3	14	41118024	41119147	43	685
3	38	41133466	41135064	90	785
3	11	41204717	41205249	16	385
3	12	41215406	41216484	28	429
3	35	41284004	41285066	60	669
3	12	41331349	41332050	19	415
3	17	41435660	41436196	27	204
3	11	41624782	41625663	23	211
3	21	41863279	41863857	36	412
3	18	41949796	41950174	23	133
3	22	41977050	41979245	109	1662
3	22	42007814	42008427	40	295
3	24	42011203	42011652	34	215
3	42	42036709	42038278	79	920
3	11	42078024	42078905	38	139
3	17	42079028	42080015	37	592
3	17	42096203	42097634	68	901
3	24	42116022	42116709	37	406
3	22	42117636	42118559	44	545
3	13	42133700	42134003	15	156
3	15	42598426	42599242	35	159
3	11	42606992	42607550	22	270
3	13	42616487	42617429	46	181
3	19	42617471	42618370	40	269
3	118	42651134	42651559	121	52
3	12	42671028	42671897	22	397
3	14	42700375	42700856	24	323
3	12	42760617	42761172	18	306
3	21	42766363	42766773	24	263
3	42	42831412	42832662	104	806
3	22	42836271	42836938	39	408
3	32	42864119	42864677	54	248
3	17	42897413	42897844	21	217
3	17	43196540	43197166	29	188
3	14	43201660	43202684	31	622
3	17	43471600	43472297	33	186
3	18	43560504	43561110	25	371
3	12	43654845	43655486	20	327
3	12	43706849	43707660	34	262
3	14	43707668	43708603	40	288
3	16	43711796	43712420	27	303
3	14	43724462	43724884	18	207
3	15	43725573	43725884	17	133
3	16	43739505	43740358	35	302
3	21	43752609	43754688	102	623
3	13	43756215	43757104	22	454
3	19	43759048	43760734	60	546
3	22	43769955	43770869	47	485
3	212	43774622	43776410	370	1370
3	13	43781941	43782289	15	127
3	26	43785036	43787993	139	1025
3	11	43886384	43887174	24	336
3	21	43967151	43967561	26	195
3	11	44121470	44121868	14	94
3	11	44339844	44340316	19	127
3	154	44353953	44357419	501	2214
3	15	44371884	44372508	30	438
3	70	44375382	44376301	111	446
3	170	44641014	44641943	251	409
3	45	44664408	44666201	91	791
3	127	44680950	44681245	231	147
3	14	44777613	44779054	62	755
3	11	44900160	44900994	31	587
3	12	44901564	44902564	35	683
3	11	44909065	44909793	22	368
3	11	44991311	44993341	53	1722
3	11	45009604	45010637	39	269
3	28	45027325	45028977	85	1065
3	20	45054129	45055255	43	215
3	15	45056747	45057575	26	593
3	20	45060207	45060921	31	174
3	12	45070600	45071903	45	1053
3	13	45071914	45072836	29	295
3	154	45078304	45079664	243	391
3	450	45080617	45082521	748	795
3	12	45086891	45087041	13	3
3	15	45136436	45137458	40	633
3	11	45137509	45137799	12	143
3	18	45139432	45140277	47	244
3	25	45140309	45141665	58	399
3	20	45150157	45150620	32	316
3	15	45155525	45156260	29	91
3	21	45183935	45184643	49	219
3	15	45199378	45200859	45	511
3	13	45216345	45217368	33	251
3	11	45221150	45221880	24	409
3	24	45226673	45227966	48	539
3	11	45234615	45235796	35	508
3	16	45404394	45405416	51	665
3	11	45496568	45497236	27	291
3	13	45567952	45568919	33	302
3	19	45609342	45610029	33	450
3	12	45610057	45611220	43	376
3	14	45652128	45652713	24	188
3	17	45655360	45656281	32	291
3	38	45656314	45657495	66	471
3	31	45670346	45670976	56	364
3	27	45673181	45673760	40	217
3	11	45676142	45676889	25	518
3	19	45681351	45682050	29	441
3	37	45684382	45685095	57	299
3	13	45693505	45694538	31	322
3	28	45704268	45706388	95	1287
3	11	45777236	45777955	20	533
3	14	45833997	45835483	44	781
3	11	45912452	45914444	54	1202
3	15	45955234	45955626	20	208
3	12	46011279	46012682	44	1022
3	15	46023090	46023561	24	177
3	242	46094921	46096783	420	649
3	39	46096986	46097569	60	262
3	11	46103841	46104738	30	731
3	12	46105619	46106198	21	176
3	37	46113809	46115623	111	690
3	22	46124656	46126604	66	1211
3	91	46126632	46128310	216	1149
3	14	46129498	46129985	21	158
3	206	46130011	46131617	343	855
3	12	46138358	46138851	20	264
3	22	46139911	46142242	154	1265
3	19	46143578	46144357	34	632
3	25	46179315	46180923	83	967
3	13	46200889	46201368	21	203
3	13	46222536	46223491	28	563
3	20	46224320	46225188	42	652
3	12	46244631	46245274	24	236
3	16	46394851	46395601	23	141
3	18	46409525	46410550	42	688
3	26	46505098	46505599	36	258
3	17	46625569	46626388	24	306
3	12	46861703	46862224	20	284
3	15	46894635	46895822	34	869
3	12	46911572	46912047	18	265
3	17	46925963	46926650	26	234
3	15	46964383	46965363	53	201
3	11	46992523	46993327	29	354
3	11	46993403	46993759	16	104
3	11	47123304	47123648	14	129
3	12	47180437	47181874	44	255
3	14	47266821	47267690	29	390
3	12	47298791	47299641	38	210
3	26	47350362	47351579	52	593
3	14	47396930	47398113	63	139
3	18	47437256	47437913	31	418
3	15	47445296	47445734	20	257
3	12	47491955	47492633	28	531
3	15	47529697	47530526	37	229
3	20	47538389	47538987	30	351
3	20	47798271	47799100	43	158
3	17	47817863	47820317	79	1086
3	22	47840978	47842126	44	449
3	37	47927168	47927897	74	446
3	37	47978183	47979100	77	396
3	13	48000595	48001085	19	119
3	24	48006193	48006854	37	416
3	16	48103252	48105100	75	861
3	12	48105116	48106035	40	461
3	15	48167991	48168411	20	146
3	11	48203372	48205486	64	1848
3	16	48210728	48211487	29	397
3	14	48249144	48249949	27	214
3	18	48257239	48258105	48	304
3	81	48270838	48271192	84	207
3	11	48289916	48290503	17	369
3	17	48291967	48292815	32	251
3	12	48317448	48318873	63	532
3	14	48417235	48417676	23	270
3	35	48449271	48451306	83	1123
3	37	48451913	48452986	62	649
3	11	48456053	48456894	29	517
3	27	48462809	48464636	91	1382
3	18	48481740	48483549	86	322
3	14	48488810	48490325	59	661
3	15	48516230	48517209	42	456
3	15	48519654	48520486	45	483
3	65	48528740	48529957	92	482
3	11	48561132	48561610	15	146
3	26	48570479	48571102	37	274
3	35	48572625	48573261	51	145
3	13	48607448	48608730	47	596
3	21	48620939	48622358	52	1153
3	14	48626560	48626991	20	145
3	12	48647571	48648592	34	364
3	14	48675268	48676914	60	935
3	12	48697828	48698688	36	481
3	11	48752297	48753092	26	359
3	15	48859504	48861119	50	850
3	21	48910534	48912126	59	971
3	11	48930489	48932497	68	514
3	19	49001897	49003417	54	342
3	14	49019298	49020336	49	573
3	19	49032743	49034753	92	1727
3	13	49040730	49042413	66	1072
3	18	49106455	49107378	54	446
3	12	49132969	49133942	34	265
3	33	49217335	49217882	44	286
3	11	49230520	49231340	27	654
3	17	49351837	49352961	47	779
3	29	49352963	49353547	44	193
3	11	49363799	49364621	33	505
3	20	49370428	49371671	58	436
3	26	49412544	49413193	36	263
3	12	49423676	49425034	46	993
3	17	49441133	49442800	83	279
3	12	49456466	49456759	13	146
3	14	49461298	49461979	31	353
3	13	49466999	49467333	15	107
3	13	49468611	49469360	25	495
3	13	49473447	49475118	50	482
3	17	49477845	49479088	64	502
3	18	49481563	49482946	62	470
3	20	49513168	49514072	50	305
3	22	49552068	49553110	45	225
3	16	49650761	49651285	24	235
3	12	49683971	49684723	23	460
3	15	49686211	49687420	44	263
3	133	49735021	49737797	331	1892
3	11	49798116	49799690	54	1148
3	11	49851575	49851958	16	199
3	19	49912759	49913924	54	643
3	19	49915465	49916883	57	973
3	17	49918317	49919301	46	577
3	11	49927420	49927837	14	145
3	15	49952065	49953553	61	311
3	25	50100583	50102909	75	762
3	14	50133856	50134550	31	317
3	26	50172766	50174270	73	536
3	57	50175975	50177503	142	423
3	14	50177728	50178692	35	292
3	14	50183070	50183736	26	230
3	30	50183785	50185612	74	1338
3	49	50191849	50192990	95	585
3	19	50201617	50202060	23	296
3	14	50238363	50239071	31	241
3	18	50239527	50240670	46	498
3	11	50248822	50251738	84	753
3	13	50258289	50259782	59	832
3	14	50260634	50261516	29	509
3	12	50263513	50264438	34	259
3	17	50269124	50269835	25	480
3	13	50277461	50278117	25	261
3	28	50280921	50281887	57	467
3	24	50283589	50284655	52	535
3	17	50285302	50285676	21	218
